grouped_id,message,media,replies_msg,post_id,post_datetime,post_views,post_forwards,fwd_from,reactions,post_date,popularity_score,post_month,images,videos
-1,"В британском МИД утверждают, что спецслужбы России якобы контактируют с экс-чиновниками из Киева - экс-премьером Азаровым, его первым замом в 2012-2014 Арбузовым (он же месяц в 2014 исполнял обязанности премьера), руководителем администрации Януковича Клюевым и экс-заместителем главы СНБО в 2010-2014 Сивковичем Никаких доказательств всему этому не приводится","{'photos': [], 'videos': []}","[{'reply_msg': 'Лучший ответ будет  - и че? … ну или - не ваше собачье дело. Островитян замержших забыли спросить.\n… а своей 100-летней королевне они про сменяемость власти не гундят?', 'reply_msg_id': 3658397, 'user_id': 1495377542, 'reply_to_msg_id': 3655660, 'reply_datetime': '2022-01-23T15:17:12+00:00', 'reply_reactions': {}}, {'reply_msg': 'А мы как раз молчим!', 'reply_msg_id': 3657875, 'user_id': 1598859276, 'reply_to_msg_id': 3656939, 'reply_datetime': '2022-01-23T12:57:48+00:00', 'reply_reactions': {}}, {'reply_msg': '👍', 'reply_msg_id': 3657585, 'user_id': 644957531, 'reply_to_msg_id': 3655682, 'reply_datetime': '2022-01-23T11:38:19+00:00', 'reply_reactions': {}}, {'reply_msg': 'Зачем мы оправдывается?Стыдно!', 'reply_msg_id': 3656939, 'user_id': 1158194237, 'reply_to_msg_id': 3655660, 'reply_datetime': '2022-01-23T10:05:04+00:00', 'reply_reactions': {}}, {'reply_msg': 'И главное - ""Никаких доказательств не приводится"". Так иногда обидно, что доказательства не обязательно предоставлять. Несу какую угодно ""дич и охинею"", и всё как с гуся вода...', 'reply_msg_id': 3656804, 'user_id': 915823186, 'reply_to_msg_id': 3655660, 'reply_datetime': '2022-01-23T09:28:36+00:00', 'reply_reactions': {}}, {'reply_msg': 'Это Британия контролирует наркомана Зеленского', 'reply_msg_id': 3656767, 'user_id': 1554596796, 'reply_to_msg_id': 3655660, 'reply_datetime': '2022-01-23T09:21:50+00:00', 'reply_reactions': {}}, {'reply_msg': 'А то что? 😳', 'reply_msg_id': 3656400, 'user_id': 1341881578, 'reply_to_msg_id': 3655660, 'reply_datetime': '2022-01-23T07:56:22+00:00', 'reply_reactions': {}}, {'reply_msg': '""АНГИЧАНКА"", прежде чем лезть в Россию  должна помыть руки и задницу, а затем покаяться за все многовековые гадости.', 'reply_msg_id': 3656323, 'user_id': 1742285141, 'reply_to_msg_id': 3655660, 'reply_datetime': '2022-01-23T07:37:07+00:00', 'reply_reactions': {}}, {'reply_msg': 'Да даже если и контактируют.. И что?', 'reply_msg_id': 3656275, 'user_id': 1345418459, 'reply_to_msg_id': 3655660, 'reply_datetime': '2022-01-23T07:14:27+00:00', 'reply_reactions': {}}, {'reply_msg': 'А в чем проблема? Те что обет молчания давали и нарушили?', 'reply_msg_id': 3656149, 'user_id': 1814722680, 'reply_to_msg_id': 3655660, 'reply_datetime': '2022-01-23T06:32:12+00:00', 'reply_reactions': {}}, {'reply_msg': 'Правильно и хорошо бы правда!', 'reply_msg_id': 3656129, 'user_id': 258020151, 'reply_to_msg_id': 3655660, 'reply_datetime': '2022-01-23T06:25:40+00:00', 'reply_reactions': {}}, {'reply_msg': 'А спецслужбы Британии с кем только не контектируют, чтобы Россию развалить.', 'reply_msg_id': 3656112, 'user_id': 330907964, 'reply_to_msg_id': 3655660, 'reply_datetime': '2022-01-23T06:17:30+00:00', 'reply_reactions': {}}, {'reply_msg': 'Да блин а почему не контактируют? Почему не создать правительство Украины в изгнании? Почему ещё нет своего ""гуайдо"" для Украины? Нихрена не понимаю всё боимся?', 'reply_msg_id': 3656098, 'user_id': 922695123, 'reply_to_msg_id': 3655660, 'reply_datetime': '2022-01-23T06:12:29+00:00', 'reply_reactions': {}}, {'reply_msg': 'Британские ""учёные"" захватили британский МИД. :)', 'reply_msg_id': 3656050, 'user_id': 76896227, 'reply_to_msg_id': 3655660, 'reply_datetime': '2022-01-23T05:57:15+00:00', 'reply_reactions': {}}, {'reply_msg': 'Давно пора уже и не только «контактировать»! Ишь ты, всполошились! Только им можно контактировать и свергать неугодные режимы что ли??? Пора на место их уже ставить, достаточно уже они везде рылом своим лезут! И реально давно пора уже на Украине бендеровскую хунту от власти убрать- слишком много от них проблем в мире', 'reply_msg_id': 3656020, 'user_id': 745509860, 'reply_to_msg_id': 3655660, 'reply_datetime': '2022-01-23T05:32:17+00:00', 'reply_reactions': {}}, {'reply_msg': 'Скорей это они собрались наркомана на Мураева менять который к Москве никакого отношения не имеет. пысы вернулся дописать, забежал после к Шарию у него как раз на эту тему пост,примерно того же смысла. Ещё от себя у Медведчука больше поддержка на украине', 'reply_msg_id': 3656010, 'user_id': 741193081, 'reply_to_msg_id': 3655660, 'reply_datetime': '2022-01-23T05:21:22+00:00', 'reply_reactions': {}}, {'reply_msg': 'Неча на зеркало пенять коли рожа крива! Эта русская мудрость выражает суть того, что на дипломатическом языке называется получите зеркальный ответ!\nКстати вчерашнее видео о цунами от Посейдона касается не только США, Наглию вместе с вашей пенсионеркой, которая принцу педофилу девочек на выбор приводила смоем  с лица земли, будущие поколения землян нам спасибо скажут.', 'reply_msg_id': 3655935, 'user_id': 2074394437, 'reply_to_msg_id': 3655660, 'reply_datetime': '2022-01-23T04:03:58+00:00', 'reply_reactions': {}}, {'reply_msg': 'Азаров вполне адекватная замена нынешним сумасшедшим.', 'reply_msg_id': 3655928, 'user_id': 985305320, 'reply_to_msg_id': 3655660, 'reply_datetime': '2022-01-23T03:55:34+00:00', 'reply_reactions': {}}, {'reply_msg': '😂😁👍 .... Понятно, что фейк ...  Но если что-то и начали делать, то почему это не начали делать ещё 8 лет назад', 'reply_msg_id': 3655920, 'user_id': 1663069029, 'reply_to_msg_id': 3655660, 'reply_datetime': '2022-01-23T03:43:26+00:00', 'reply_reactions': {}}, {'reply_msg': 'ебанутся можно', 'reply_msg_id': 3655903, 'user_id': 766676050, 'reply_to_msg_id': 3655660, 'reply_datetime': '2022-01-23T03:12:53+00:00', 'reply_reactions': {}}, {'reply_msg': 'И что? Что за Новость? Итак все в Москве тусуются.', 'reply_msg_id': 3655882, 'user_id': 372377251, 'reply_to_msg_id': 3655660, 'reply_datetime': '2022-01-23T02:35:30+00:00', 'reply_reactions': {}}, {'reply_msg': 'И чё', 'reply_msg_id': 3655852, 'user_id': 1261788673, 'reply_to_msg_id': 3655660, 'reply_datetime': '2022-01-23T01:43:19+00:00', 'reply_reactions': {}}, {'reply_msg': '«Наши агенты сообщили,что на бритов с Украины надвигается татаро-монгольское иго».🥳', 'reply_msg_id': 3655844, 'user_id': 463156177, 'reply_to_msg_id': 3655752, 'reply_datetime': '2022-01-23T01:22:47+00:00', 'reply_reactions': {}}, {'reply_msg': 'Азаров очень умный человек.', 'reply_msg_id': 3655831, 'user_id': 1402724146, 'reply_to_msg_id': 3655660, 'reply_datetime': '2022-01-23T00:58:18+00:00', 'reply_reactions': {}}, {'reply_msg': 'Британские учёные рассказали........', 'reply_msg_id': 3655800, 'user_id': 708573719, 'reply_to_msg_id': 3655660, 'reply_datetime': '2022-01-23T00:01:27+00:00', 'reply_reactions': {}}, {'reply_msg': 'Тоже мне сенсация. Господин Азаров много знает + проживает в России, ему очень просто контактировать с нашими спецслужбами. Главное только, чтобы эти контакты были пользу приносящими', 'reply_msg_id': 3655781, 'user_id': 615971369, 'reply_to_msg_id': 3655660, 'reply_datetime': '2022-01-22T23:39:26+00:00', 'reply_reactions': {}}, {'reply_msg': 'Мистер Бин подойдет в качестве главаря украины как нельзя лучше.', 'reply_msg_id': 3655779, 'user_id': 2123590108, 'reply_to_msg_id': 3655660, 'reply_datetime': '2022-01-22T23:38:34+00:00', 'reply_reactions': {}}, {'reply_msg': 'Британский МИД, видимо, не в курсе, что право ""Полного контакта"" со всеми киевскими чиновниками ( бывшими и настоящими) есть только  у В. Соловьёва. И что в этом криминального ? Ей-богу, чудные эти англичане ! 🤪', 'reply_msg_id': 3655768, 'user_id': 989691642, 'reply_to_msg_id': 3655660, 'reply_datetime': '2022-01-22T23:28:00+00:00', 'reply_reactions': {}}, {'reply_msg': 'А что в этом такого, что контактируют? Разве это кто то запретил и кто то мог вообще запретить?', 'reply_msg_id': 3655758, 'user_id': 938529397, 'reply_to_msg_id': 3655660, 'reply_datetime': '2022-01-22T23:18:10+00:00', 'reply_reactions': {}}, {'reply_msg': 'Ну и что тут плохого. А что, ЦРУ не контактирует с талибанам... У нас очень часто слабая позиция. Считаю слабым местом рефрен: а где же доказательства? Так их это совсем не интересует. Отвечать надо очень просто: как сообщают наши агенты, МИД Великобритании распространяет ложь. Поэтому выражаем протест правителям Британии. Если ложь ещё раз повторится, британский посол будет вышвырнут из Москвы.\nВот и весь разговор.', 'reply_msg_id': 3655752, 'user_id': 1096210656, 'reply_to_msg_id': 3655660, 'reply_datetime': '2022-01-22T23:13:43+00:00', 'reply_reactions': {}}, {'reply_msg': 'Сказано же было, что будем действовать в ответ такими же методами как вы. Жрите.', 'reply_msg_id': 3655747, 'user_id': 1280104767, 'reply_to_msg_id': 3655660, 'reply_datetime': '2022-01-22T23:12:09+00:00', 'reply_reactions': {}}, {'reply_msg': 'А ещё контактируют с правительством альфа центавра. Чтобы к ебеням стёрли с лица земли англию.😂😂😂', 'reply_msg_id': 3655736, 'user_id': 1395489223, 'reply_to_msg_id': 3655660, 'reply_datetime': '2022-01-22T23:04:27+00:00', 'reply_reactions': {}}, {'reply_msg': 'Как сказал бы Госдеп -это частное мнение и мы забиваем на него🤣🤣🤣🤣почему бы МИД РФ не взять это на свое вооружение?🤣🤣🤣🤣🤣🤣🤣Забейте на то что сказал МИД какой-то британии🤣🤣🤣🤣', 'reply_msg_id': 3655726, 'user_id': 999884035, 'reply_to_msg_id': 3655660, 'reply_datetime': '2022-01-22T23:02:00+00:00', 'reply_reactions': {}}, {'reply_msg': 'А даже если и контактируют, что тогда?', 'reply_msg_id': 3655715, 'user_id': 1653104681, 'reply_to_msg_id': 3655660, 'reply_datetime': '2022-01-22T22:54:37+00:00', 'reply_reactions': {}}, {'reply_msg': 'Срочно будите г-на Пескова, опровергать... Меньше надо с извечными врагами Отчизны цацкаться, визиты ""дружбы и взаимопонимания"" на ""туманный Альбион"" делать и оттуда гостей зазывать!...', 'reply_msg_id': 3655714, 'user_id': 619489226, 'reply_to_msg_id': 3655660, 'reply_datetime': '2022-01-22T22:53:21+00:00', 'reply_reactions': {}}, {'reply_msg': 'И не один там...', 'reply_msg_id': 3655712, 'user_id': 700054017, 'reply_to_msg_id': 3655687, 'reply_datetime': '2022-01-22T22:53:00+00:00', 'reply_reactions': {}}, {'reply_msg': 'Британия и Турция не как не успокоятся', 'reply_msg_id': 3655711, 'user_id': 1407771197, 'reply_to_msg_id': 3655660, 'reply_datetime': '2022-01-22T22:52:29+00:00', 'reply_reactions': {}}, {'reply_msg': 'Так правда же', 'reply_msg_id': 3655710, 'user_id': 134351317, 'reply_to_msg_id': 3655660, 'reply_datetime': '2022-01-22T22:52:28+00:00', 'reply_reactions': {}}, {'reply_msg': 'Инфа сотка  - американские спецслужбы контактируют с ластоногими глиномесами с Нибиру. Верьте и всё.', 'reply_msg_id': 3655709, 'user_id': 354817403, 'reply_to_msg_id': 3655660, 'reply_datetime': '2022-01-22T22:52:10+00:00', 'reply_reactions': {}}, {'reply_msg': 'Так зачем тогда сплетни распространять?', 'reply_msg_id': 3655706, 'user_id': 755068106, 'reply_to_msg_id': 3655660, 'reply_datetime': '2022-01-22T22:49:58+00:00', 'reply_reactions': {}}, {'reply_msg': 'Даже если контактируют, что тут такого? Не их собачье дело', 'reply_msg_id': 3655703, 'user_id': 1132785113, 'reply_to_msg_id': 3655660, 'reply_datetime': '2022-01-22T22:49:04+00:00', 'reply_reactions': {}}, {'reply_msg': 'Там на острове всё знают и всё видят, не спрятаться', 'reply_msg_id': 3655699, 'user_id': 383403517, 'reply_to_msg_id': 3655660, 'reply_datetime': '2022-01-22T22:46:27+00:00', 'reply_reactions': {}}, {'reply_msg': 'С порошенко и зеленским тоже контактируют,, а ещё ляшко смешко и наконец с самым матерым агентом всех разведок в мире гордоном, позывной гондон.', 'reply_msg_id': 3655698, 'user_id': 976451953, 'reply_to_msg_id': 3655660, 'reply_datetime': '2022-01-22T22:45:48+00:00', 'reply_reactions': {}}, {'reply_msg': 'Накручивают постмайданную шушару. У этих сейчас полыхнёт от этих фамилий. А бриты знают по чем бить. Фу', 'reply_msg_id': 3655695, 'user_id': 1006515797, 'reply_to_msg_id': 3655660, 'reply_datetime': '2022-01-22T22:44:53+00:00', 'reply_reactions': {}}, {'reply_msg': 'Серьёзное заявление! До слез пробрало. От смеха', 'reply_msg_id': 3655689, 'user_id': 898167325, 'reply_to_msg_id': 3655660, 'reply_datetime': '2022-01-22T22:44:17+00:00', 'reply_reactions': {}}, {'reply_msg': 'А сливает важную информацию один из членов Совбеза!!! Этот наш предатель, родственник Мазепы,......................', 'reply_msg_id': 3655687, 'user_id': 1361778743, 'reply_to_msg_id': 3655660, 'reply_datetime': '2022-01-22T22:43:48+00:00', 'reply_reactions': {}}, {'reply_msg': 'А зачем доказательства?! В соцсетях просто так не болтают! 😂', 'reply_msg_id': 3655683, 'user_id': 1328334988, 'reply_to_msg_id': 3655660, 'reply_datetime': '2022-01-22T22:41:41+00:00', 'reply_reactions': {}}, {'reply_msg': 'А почему бы и не по контактировать?!  😄', 'reply_msg_id': 3655682, 'user_id': 1116779110, 'reply_to_msg_id': 3655660, 'reply_datetime': '2022-01-22T22:41:39+00:00', 'reply_reactions': {}}, {'reply_msg': 'Азаров вроде грамотный мужик', 'reply_msg_id': 3655677, 'user_id': 108435928, 'reply_to_msg_id': 3655660, 'reply_datetime': '2022-01-22T22:41:18+00:00', 'reply_reactions': {}}, {'reply_msg': 'А самое ужасное что, наверняка, ещё и с самим Януковичем, сидящим в Ростове, ""контактируют"". \nПочему? А просто потому, что могут.', 'reply_msg_id': 3655674, 'user_id': 808861386, 'reply_to_msg_id': 3655660, 'reply_datetime': '2022-01-22T22:39:45+00:00', 'reply_reactions': {}}, {'reply_msg': 'забавно 👍', 'reply_msg_id': 3655671, 'user_id': 2132218484, 'reply_to_msg_id': 3655660, 'reply_datetime': '2022-01-22T22:39:27+00:00', 'reply_reactions': {}}, {'reply_msg': 'И правильно делают.', 'reply_msg_id': 3655667, 'user_id': 126045696, 'reply_to_msg_id': 3655660, 'reply_datetime': '2022-01-22T22:39:02+00:00', 'reply_reactions': {}}, {'reply_msg': 'Великобритания пусть готовится лучше на острове не отсидятся', 'reply_msg_id': 3655664, 'user_id': 1723809500, 'reply_to_msg_id': 3655660, 'reply_datetime': '2022-01-22T22:38:23+00:00', 'reply_reactions': {}}]",83656,2022-01-22 22:37:45+00:00,70111.0,50.0,"[False, -1]",,2022-01-22,-1.0,1-2022,[],[]
-1,"🔥Мощнейший взрыв Армия России уничтожила склад боеприпасов ВСУ в ходе боёв на линии Херсон - НиколаевВоенный объект уничтожен в нп ПартизанскоеРанее наши бойцы выбили врага из Благодатного, что позволяет им расширять географию своих ударов по важным целям врага в Николаевской области tmeRVvoenkor","{'photos': [], 'videos': ['24872_c3d17c45-1deb-48f4-b9eb-b0d32587cec4.mp4']}",[],24872,2022-09-02 20:15:39+00:00,733134.0,1945.0,"[False, -1]","{'👍': 8610, '🔥': 1603, '❤': 406, '😁': 85, '😱': 60, '👎': 34, '🤬': 16}",2022-09-02,0.0147503730559488,9-2022,[],['24872_c3d17c45-1deb-48f4-b9eb-b0d32587cec4.mp4']
-1,"РФ на фоне новых атак Киева на Запорожскую АЭС надеется, что МАГАТЭ направит миссию на станцию, готовы оказать для этого максимально возможное содействиеМИД РФ","{'photos': [], 'videos': []}",[],120244,2022-08-09 11:32:00+00:00,237092.0,35.0,"[False, -1]","{'👍': 5894, '👏': 334, '🔥': 174, '🤔': 153, '👎': 62, '😢': 20}",2022-08-09,0.0279933527913215,8-2022,[],[]
-1,ПОЛНЫЙ КОНТАКТ | СОЛОВЬЁВ LIVEЛучший американист России Дмитрий Дробницкий на связи через несколько минутСмотрите трансляцию на SOLOVIEVLIVE и в Telegam,"{'photos': [], 'videos': []}",[],127034,2022-09-14 07:28:29+00:00,289994.0,0.0,"[False, -1]","{'👍': 1682, '👏': 104, '👎': 35, '🔥': 30, '🤔': 11, '😢': 6}",2022-09-14,0.0064415125830189,9-2022,[],[]
-1,"Украинские паблики пишут о поставках на Украину американских РСЗО M142 HIMARS 22 апреля Виктория Нуланд прямо заявляла, что США уже поставляют реактивные системы залпового огня Киеву, как правило такие вещи озвучиваются уже после осуществления поставок В принципе, для доставки их даже было не обязательно везти из США, на 2019 год двадцать таких значились за Польшей Дальность M142 HIMARS до 300 километров в зависимости от боеприпасов, но у ракет с кассетной и фугасной боевой частью как раз такая Расстояние по прямой от Харькова до Воронежа 270 км, до Курска 195 км От Чернигова до Брянска 285 км, от Одессы до Севастополя 305 км","{'photos': ['103106_a0aacb48-1c80-493e-b6f9-fc91dcee719a.jpg'], 'videos': []}",[],103106,2022-04-26 05:26:54+00:00,408438.0,1321.0,"[True, 1012103617]","{'👎': 11323, '👍': 952, '😢': 537, '🤔': 509, '🔥': 184, '👏': 38}",2022-04-26,0.0331580313291123,4-2022,['103106_a0aacb48-1c80-493e-b6f9-fc91dcee719a.jpg'],[]
-1,"Россиянка заявила, что на них с подругой набросился украинец и чуть не ударил ей по лицу в метро в Париже за то, что они разговаривали на русском Но вмешалась полиция  ""Потом нас провёл полицейский в обход и долго повторял на французском, что русские — сила!"" — написала девушка в соцсети Первый народный 👈","{'photos': [], 'videos': ['120185_ec1713d9-f440-451d-8429-b519aa4e6051.mp4']}",[],120185,2022-08-09 07:27:28+00:00,228268.0,962.0,"[True, 1673209744]","{'👍': 12117, '🔥': 1160, '🤔': 224, '👏': 176, '👎': 98, '😢': 28}",2022-08-09,0.0604683967967476,8-2022,[],['120185_ec1713d9-f440-451d-8429-b519aa4e6051.mp4']
-1,"Алиев заявил, что Азербайджан передал Армении всех военнопленных","{'photos': [], 'videos': []}",[],50766,2021-02-26 07:33:09+00:00,49272.0,21.0,"[True, 1036362176]",,2021-02-26,-1.0,2-2021,[],[]
13178093853677522,"Ударили по детскому садику «Аленький цветочек» Это умышленный выбор именно таких целей, я уверен","{'photos': ['13178093853677522_6f1177b9-4f80-4aa8-addf-ae6a9f96b4fa.jpg', '13178093853677522_0421bc30-2d90-44dd-9f8a-d30ee38aa956.jpg', '13178093853677522_eaa38323-83c5-4c27-9d88-6a585fc4ddbb.jpg', '13178093853677522_96f944d5-bf27-4797-bb4f-2c758c2d4000.jpg', '13178093853677522_9696de34-ef55-4fd7-ae23-2fdc9c127fe1.jpg', '13178093853677522_eb884348-cd4e-43f7-bae5-0928ac4556cf.jpg', '13178093853677522_7131bca8-4e46-4bcb-adf1-7f950bc4d6fa.jpg'], 'videos': []}",[],93515,2022-03-14 12:42:11+00:00,310282.0,114.0,"[True, 1144180066]",,2022-03-14,-1.0,3-2022,"['13178093853677522_6f1177b9-4f80-4aa8-addf-ae6a9f96b4fa.jpg', '13178093853677522_0421bc30-2d90-44dd-9f8a-d30ee38aa956.jpg', '13178093853677522_eaa38323-83c5-4c27-9d88-6a585fc4ddbb.jpg', '13178093853677522_96f944d5-bf27-4797-bb4f-2c758c2d4000.jpg', '13178093853677522_9696de34-ef55-4fd7-ae23-2fdc9c127fe1.jpg', '13178093853677522_eb884348-cd4e-43f7-bae5-0928ac4556cf.jpg', '13178093853677522_7131bca8-4e46-4bcb-adf1-7f950bc4d6fa.jpg']",[]
-1,"Обстановка в Макеевке после обстрела со стороны украинских военных ракетой «Точка У» Медики увозят пострадавших Минздрав ДНР уточнил, что среди них трое детей","{'photos': [], 'videos': ['32941_09b246b4-f801-44ec-86ae-1400ac87d0be.mp4']}",[],32941,2022-03-15 22:02:50+00:00,212957.0,35.0,"[True, 1408386294]","{'🤬': 1984, '😢': 379, '👍': 72, '❤': 22, '🤮': 9, '👎': 5, '😁': 1}",2022-03-15,0.0116079771972745,3-2022,[],['32941_09b246b4-f801-44ec-86ae-1400ac87d0be.mp4']
-1,"В ТГ-канале Рамзана Кадырова появился новый пост""Чувствуете дух патриотов, которые идут защищать украинский народ?! Берегитесь нацики, азов, бандеровцы и особенно те шайтаны, которые сбежав от нас, не стесняясь обманываете украинский народ, говоря, что вы будете их защищать"", - так прокомментировал видео в сообщении Глава Чеченской Республики","{'photos': [], 'videos': ['25317_75354a2b-76a5-49cc-8ccb-2e9d447fd82e.mp4']}",[],25317,2022-02-28 22:27:45+00:00,170256.0,220.0,"[True, 1189380669]","{'👍': 2653, '❤': 161, '🔥': 80, '💩': 33, '👎': 22, '🤮': 18, '😁': 16, '🤬': 11, '🥰': 6}",2022-02-28,0.0176205243868057,2-2022,[],['25317_75354a2b-76a5-49cc-8ccb-2e9d447fd82e.mp4']
-1,В 2025 году мы завершаем программу импортозамещения для спутников программы ГЛОНАСС Дмитрий Рогозин в прямом эфире СоловьёвLivehttpsyoutubeWlpaeWzlnyo,"{'photos': ['61783_54c2669f-6f88-43de-bd48-2daebeeabaee.jpg'], 'videos': []}",[],61783,2021-06-09 06:17:03+00:00,36727.0,0.0,"[False, -1]",,2021-06-09,-1.0,6-2021,['61783_54c2669f-6f88-43de-bd48-2daebeeabaee.jpg'],[]
-1,"Навальный просит показать, кто сидит рядом с ветераном ""Может, там Маргарита Симоньян сидит и бобра ест?""Каждое последующее заявление Навального в суде, омерзительнее предыдущего","{'photos': [], 'videos': []}",[],48067,2021-02-05 09:37:58+00:00,38761.0,146.0,"[True, 1115291906]",,2021-02-05,-1.0,2-2021,[],[]
-1,"Так жители Казани провожали учительницу английского языка Эльвиру Игнатьеву, погибшую во время стрельбы в 175-й школе Ей было 26 лет, в школе она проработала четыре годаВидео Ruptly","{'photos': [], 'videos': ['58869_2bb280e4-d7d2-4f4b-b898-6318b8297200.mp4']}",[],58869,2021-05-12 09:02:29+00:00,35836.0,26.0,"[True, 1036362176]",,2021-05-12,-1.0,5-2021,[],['58869_2bb280e4-d7d2-4f4b-b898-6318b8297200.mp4']
-1,"МИД Китая выразил протест в связи с заявлением Джо Байдена, который заявил что США готовы препятствовать воссоединению Тайваня и КНР«США должны перестать недооценивать решительность и возможности Китая по защите суверенитета и территориальной целостности Китай не позволит никакой стране вмешиваться в его внутренние дела, включая вопрос Тайваня», - говорится в заявлении китайского МИД","{'photos': ['50225_6e696e78-e547-40fb-b16a-25981bb0df92.jpg'], 'videos': []}",[],50225,2022-05-24 05:00:17+00:00,304938.0,312.0,"[True, 1074354585]","{'👍': 7652, '😁': 211, '❤': 141, '😢': 13}",2022-05-24,0.0262905902183394,5-2022,['50225_6e696e78-e547-40fb-b16a-25981bb0df92.jpg'],[]
13207759354637250,"Нашёл тут, так называемую, книгу памяти Нацгвардии Украины (погибших в зоне АТО) Отпечатана, кстати, в Харькове Занятное чтиво, скажу вам, там во весь рост и нацисты из ""Азова"" и американские наёмники и есть ещё несколько страниц ""небоевых потерь"" суициды, пьяные перестрелки и даже ""случайная загибель войсковосоужбовца от непроизвольного выстрела из танка Т-64""@nezhurka","{'photos': ['13207759354637250_8c670383-7788-4b34-a57f-e122d510bcc0.jpg', '13207759354637250_9a199472-949e-4cf7-8f09-a21447a5b082.jpg', '13207759354637250_0167402e-1abe-4af5-ab79-726c7f6e11c3.jpg', '13207759354637250_eaddaf2e-44b1-4640-84a9-c590b740f9dd.jpg'], 'videos': []}",[],45206,2022-04-26 10:45:19+00:00,303948.0,289.0,"[True, 1254516102]","{'💩': 4463, '👍': 532, '😁': 498, '🤮': 260, '🤯': 48, '🤬': 40, '🤔': 32, '🔥': 21, '👎': 13, '❤': 4, '🥰': 3}",2022-04-26,0.0194572755866135,4-2022,"['13207759354637250_8c670383-7788-4b34-a57f-e122d510bcc0.jpg', '13207759354637250_9a199472-949e-4cf7-8f09-a21447a5b082.jpg', '13207759354637250_0167402e-1abe-4af5-ab79-726c7f6e11c3.jpg', '13207759354637250_eaddaf2e-44b1-4640-84a9-c590b740f9dd.jpg']",[]
-1,"Кадры удара ВКС России уничтожают боевиков ""Азова"" в МариуполеУдар нанесён по зданию в районе, примыкающем к заводу ""Азовсталь"" Там располагались разрозненные группы нацистов, передаёт корр izru Алексей Полторанин, Уточняется, что этот район давно эвакуированtmeRVvoenkor","{'photos': [], 'videos': ['8543_8fee9be7-62ed-4771-a643-a898f3a4bc4d.mp4']}",[],8543,2022-04-18 16:08:05+00:00,411978.0,286.0,"[False, -1]","{'👍': 7198, '🔥': 893, '❤': 142, '😁': 60, '👎': 36, '😱': 22}",2022-04-18,0.0202704998810616,4-2022,[],['8543_8fee9be7-62ed-4771-a643-a898f3a4bc4d.mp4']
-1,"Россия идёт на войну Хочется отметить, что подготовка Моба идёт полным ходом Может быть не везде, но в тех местах где бываю я, учения проходят  максимально приближено к боевым и инструкторами являются люди, приехавшие напрямую с передовой Настроение у мужиков отличное","{'photos': ['132019_eea178db-0fc1-4050-9cca-40292afed666.jpg'], 'videos': []}",[],132019,2022-10-05 19:39:19+00:00,337380.0,183.0,"[True, 1263569229]","{'👍': 9762, '🔥': 811, '👎': 254, '👏': 244, '🤔': 112, '😢': 36}",2022-10-05,0.0332533048787717,10-2022,['132019_eea178db-0fc1-4050-9cca-40292afed666.jpg'],[]
-1,"Один человек погиб при столкновении пяти машин на Кутузовском проспекте в Москве Также пострадали несколько человек, одного зажало в машине, ему пытаются оказать помощь сотрудники МЧС","{'photos': [], 'videos': ['66369_3c7bb285-fbdf-4429-b9f9-e244a8a7b26e.mp4']}",[],66369,2021-07-16 22:39:16+00:00,54655.0,22.0,"[True, 1259695380]",,2021-07-16,-1.0,7-2021,[],['66369_3c7bb285-fbdf-4429-b9f9-e244a8a7b26e.mp4']
-1,Очереди за водой в Киеве А ведь недавно еще очереди за марками были Видимо тут есть какая-то связь,"{'photos': [], 'videos': ['69126_e7b32e28-803f-4d6e-8667-f023cb189757.mp4']}",[],69126,2022-11-02 08:57:22+00:00,368848.0,1392.0,"[False, -1]","{'😁': 8249, '👍': 2016, '🔥': 405, '🤣': 248, '😢': 164, '🐳': 127, '🤔': 95, '🎉': 65, '⚡': 54, '❤': 29, '🤩': 20}",2022-11-02,0.0311022426582223,11-2022,[],['69126_e7b32e28-803f-4d6e-8667-f023cb189757.mp4']
-1,"Тон, который себе позволяют США по отношению к Китаю, он на многое влияет Он показывает реальные вещи, которые продвигают США, по сравнению с Китаем, ведь там все время говорят о некоем ограничении Китая Китай слишком много себе позволяет! Быстро развивает экономику и т д Понятно, что все разговоры по поводу нарушения прав человека, раньше они этим больше маскировали свои действия Сейчас это произносится как мантра, но она где-то в стороне На самом деле прорывается истинное – поставить на место Китай Поставить на место Китай – использовав ТайваньДмитрий Куликов и Гия Саралидзе в эфире Соловьёв Live","{'photos': [], 'videos': ['139751_45c5e70f-06b6-4de0-97c3-c24dc5149929.mp4']}",[],139751,2022-11-14 09:23:10+00:00,400668.0,72.0,"[False, -1]","{'👍': 4897, '🤔': 450, '👎': 148, '🔥': 93, '👏': 37, '😢': 5}",2022-11-14,0.014051533938323,11-2022,[],['139751_45c5e70f-06b6-4de0-97c3-c24dc5149929.mp4']
